Filename; VoxelX; VoxelY; VoxelZ; BinContent
sep_sim_278_x-66_y-82_z328.root; 46; 45; 31; 20
sep_sim_278_x-66_y-82_z328.root; 46; 45; 32; 32
sep_sim_278_x-66_y-82_z328.root; 46; 45; 33; 31
sep_sim_278_x-66_y-82_z328.root; 46; 45; 34; 32
sep_sim_278_x-66_y-82_z328.root; 46; 45; 35; 25
sep_sim_278_x-66_y-82_z328.root; 46; 45; 36; 3
sep_sim_278_x-66_y-82_z328.root; 47; 38; 29; 34
sep_sim_278_x-66_y-82_z328.root; 47; 38; 30; 60
sep_sim_278_x-66_y-82_z328.root; 47; 38; 31; 76
sep_sim_278_x-66_y-82_z328.root; 47; 38; 32; 75
sep_sim_278_x-66_y-82_z328.root; 47; 38; 33; 64
sep_sim_278_x-66_y-82_z328.root; 47; 38; 34; 59
sep_sim_278_x-66_y-82_z328.root; 47; 38; 35; 56
sep_sim_278_x-66_y-82_z328.root; 47; 38; 36; 3
sep_sim_278_x-66_y-82_z328.root; 47; 39; 29; 36
sep_sim_278_x-66_y-82_z328.root; 47; 39; 30; 71
sep_sim_278_x-66_y-82_z328.root; 47; 39; 31; 69
sep_sim_278_x-66_y-82_z328.root; 47; 39; 32; 83
sep_sim_278_x-66_y-82_z328.root; 47; 39; 33; 72
sep_sim_278_x-66_y-82_z328.root; 47; 39; 34; 88
sep_sim_278_x-66_y-82_z328.root; 47; 39; 35; 76
sep_sim_278_x-66_y-82_z328.root; 47; 39; 36; 3
sep_sim_278_x-66_y-82_z328.root; 47; 40; 29; 41
sep_sim_278_x-66_y-82_z328.root; 47; 40; 30; 74
sep_sim_278_x-66_y-82_z328.root; 47; 40; 31; 74
sep_sim_278_x-66_y-82_z328.root; 47; 40; 32; 86
sep_sim_278_x-66_y-82_z328.root; 47; 40; 33; 75
sep_sim_278_x-66_y-82_z328.root; 47; 40; 34; 77
sep_sim_278_x-66_y-82_z328.root; 47; 40; 35; 70
sep_sim_278_x-66_y-82_z328.root; 47; 40; 36; 5
sep_sim_278_x-66_y-82_z328.root; 47; 41; 29; 45
sep_sim_278_x-66_y-82_z328.root; 47; 41; 30; 83
sep_sim_278_x-66_y-82_z328.root; 47; 41; 31; 68
sep_sim_278_x-66_y-82_z328.root; 47; 41; 32; 72
sep_sim_278_x-66_y-82_z328.root; 47; 41; 33; 62
sep_sim_278_x-66_y-82_z328.root; 47; 41; 34; 82
sep_sim_278_x-66_y-82_z328.root; 47; 41; 35; 86
sep_sim_278_x-66_y-82_z328.root; 47; 41; 36; 9
sep_sim_278_x-66_y-82_z328.root; 47; 42; 29; 34
sep_sim_278_x-66_y-82_z328.root; 47; 42; 30; 60
sep_sim_278_x-66_y-82_z328.root; 47; 42; 31; 74
sep_sim_278_x-66_y-82_z328.root; 47; 42; 32; 63
sep_sim_278_x-66_y-82_z328.root; 47; 42; 33; 77
sep_sim_278_x-66_y-82_z328.root; 47; 42; 34; 88
sep_sim_278_x-66_y-82_z328.root; 47; 42; 35; 67
sep_sim_278_x-66_y-82_z328.root; 47; 42; 36; 11
sep_sim_278_x-66_y-82_z328.root; 47; 43; 29; 40
sep_sim_278_x-66_y-82_z328.root; 47; 43; 30; 90
sep_sim_278_x-66_y-82_z328.root; 47; 43; 31; 83
sep_sim_278_x-66_y-82_z328.root; 47; 43; 32; 82
sep_sim_278_x-66_y-82_z328.root; 47; 43; 33; 63
sep_sim_278_x-66_y-82_z328.root; 47; 43; 34; 89
sep_sim_278_x-66_y-82_z328.root; 47; 43; 35; 80
sep_sim_278_x-66_y-82_z328.root; 47; 43; 36; 4
sep_sim_278_x-66_y-82_z328.root; 47; 44; 29; 40
sep_sim_278_x-66_y-82_z328.root; 47; 44; 30; 83
sep_sim_278_x-66_y-82_z328.root; 47; 44; 31; 68
sep_sim_278_x-66_y-82_z328.root; 47; 44; 32; 85
sep_sim_278_x-66_y-82_z328.root; 47; 44; 33; 85
sep_sim_278_x-66_y-82_z328.root; 47; 44; 34; 91
sep_sim_278_x-66_y-82_z328.root; 47; 44; 35; 85
sep_sim_278_x-66_y-82_z328.root; 47; 44; 36; 4
sep_sim_278_x-66_y-82_z328.root; 47; 45; 29; 17
sep_sim_278_x-66_y-82_z328.root; 47; 45; 30; 25
sep_sim_278_x-66_y-82_z328.root; 47; 45; 31; 21
sep_sim_278_x-66_y-82_z328.root; 47; 45; 32; 16
sep_sim_278_x-66_y-82_z328.root; 47; 45; 33; 26
sep_sim_278_x-66_y-82_z328.root; 47; 45; 34; 21
sep_sim_278_x-66_y-82_z328.root; 47; 45; 35; 23
sep_sim_278_x-127_y83_z574.root; 34; 55; 55; 7
sep_sim_278_x-127_y83_z574.root; 34; 55; 56; 11
sep_sim_278_x-127_y83_z574.root; 34; 55; 57; 10
sep_sim_278_x-127_y83_z574.root; 34; 55; 58; 12
sep_sim_278_x-127_y83_z574.root; 34; 55; 59; 3
sep_sim_278_x-127_y83_z574.root; 34; 56; 55; 13
sep_sim_278_x-127_y83_z574.root; 34; 56; 56; 20
sep_sim_278_x-127_y83_z574.root; 34; 56; 57; 22
sep_sim_278_x-127_y83_z574.root; 34; 56; 58; 18
sep_sim_278_x-127_y83_z574.root; 34; 56; 59; 13
sep_sim_278_x-127_y83_z574.root; 34; 57; 55; 9
sep_sim_278_x-127_y83_z574.root; 34; 57; 56; 28
sep_sim_278_x-127_y83_z574.root; 34; 57; 57; 34
sep_sim_278_x-127_y83_z574.root; 34; 57; 58; 19
sep_sim_278_x-127_y83_z574.root; 34; 57; 59; 6
sep_sim_278_x-127_y83_z574.root; 34; 58; 55; 14
sep_sim_278_x-127_y83_z574.root; 34; 58; 56; 19
sep_sim_278_x-127_y83_z574.root; 34; 58; 57; 19
sep_sim_278_x-127_y83_z574.root; 34; 58; 58; 19
sep_sim_278_x-127_y83_z574.root; 34; 58; 59; 11
sep_sim_278_x-127_y83_z574.root; 34; 59; 55; 21
sep_sim_278_x-127_y83_z574.root; 34; 59; 56; 30
sep_sim_278_x-127_y83_z574.root; 34; 59; 57; 24
sep_sim_278_x-127_y83_z574.root; 34; 59; 58; 25
sep_sim_278_x-127_y83_z574.root; 34; 59; 59; 10
sep_sim_278_x-127_y83_z574.root; 34; 60; 55; 11
sep_sim_278_x-127_y83_z574.root; 34; 60; 56; 20
sep_sim_278_x-127_y83_z574.root; 34; 60; 57; 28
sep_sim_278_x-127_y83_z574.root; 34; 60; 58; 23
sep_sim_278_x-127_y83_z574.root; 34; 60; 59; 6
sep_sim_278_x-127_y83_z574.root; 35; 55; 55; 5
sep_sim_278_x-127_y83_z574.root; 35; 55; 56; 12
sep_sim_278_x-127_y83_z574.root; 35; 55; 57; 6
sep_sim_278_x-127_y83_z574.root; 35; 55; 58; 14
sep_sim_278_x-127_y83_z574.root; 35; 55; 59; 2
sep_sim_278_x-127_y83_z574.root; 35; 56; 55; 8
sep_sim_278_x-127_y83_z574.root; 35; 56; 56; 25
sep_sim_278_x-127_y83_z574.root; 35; 56; 57; 16
sep_sim_278_x-127_y83_z574.root; 35; 56; 58; 19
sep_sim_278_x-127_y83_z574.root; 35; 56; 59; 8
sep_sim_278_x-127_y83_z574.root; 35; 57; 55; 14
sep_sim_278_x-127_y83_z574.root; 35; 57; 56; 18
sep_sim_278_x-127_y83_z574.root; 35; 57; 57; 20
sep_sim_278_x-127_y83_z574.root; 35; 57; 58; 14
sep_sim_278_x-127_y83_z574.root; 35; 57; 59; 3
sep_sim_278_x-127_y83_z574.root; 35; 58; 55; 13
sep_sim_278_x-127_y83_z574.root; 35; 58; 56; 21
sep_sim_278_x-127_y83_z574.root; 35; 58; 57; 12
sep_sim_278_x-127_y83_z574.root; 35; 58; 58; 14
sep_sim_278_x-127_y83_z574.root; 35; 58; 59; 6
sep_sim_278_x-127_y83_z574.root; 35; 59; 55; 11
sep_sim_278_x-127_y83_z574.root; 35; 59; 56; 19
sep_sim_278_x-127_y83_z574.root; 35; 59; 57; 11
sep_sim_278_x-127_y83_z574.root; 35; 59; 58; 17
sep_sim_278_x-127_y83_z574.root; 35; 59; 59; 12
sep_sim_278_x-127_y83_z574.root; 35; 60; 55; 13
sep_sim_278_x-127_y83_z574.root; 35; 60; 56; 25
sep_sim_278_x-127_y83_z574.root; 35; 60; 57; 28
sep_sim_278_x-127_y83_z574.root; 35; 60; 58; 15
sep_sim_278_x-127_y83_z574.root; 35; 60; 59; 7
sep_sim_278_x-127_y83_z574.root; 36; 55; 55; 8
sep_sim_278_x-127_y83_z574.root; 36; 55; 56; 9
sep_sim_278_x-127_y83_z574.root; 36; 55; 57; 9
sep_sim_278_x-127_y83_z574.root; 36; 55; 58; 8
sep_sim_278_x-127_y83_z574.root; 36; 55; 59; 2
sep_sim_278_x-127_y83_z574.root; 36; 56; 55; 13
sep_sim_278_x-127_y83_z574.root; 36; 56; 56; 23
sep_sim_278_x-127_y83_z574.root; 36; 56; 57; 18
sep_sim_278_x-127_y83_z574.root; 36; 56; 58; 19
sep_sim_278_x-127_y83_z574.root; 36; 56; 59; 6
sep_sim_278_x-127_y83_z574.root; 36; 57; 55; 14
sep_sim_278_x-127_y83_z574.root; 36; 57; 56; 19
sep_sim_278_x-127_y83_z574.root; 36; 57; 57; 19
sep_sim_278_x-127_y83_z574.root; 36; 57; 58; 12
sep_sim_278_x-127_y83_z574.root; 36; 57; 59; 3
sep_sim_278_x-127_y83_z574.root; 36; 58; 55; 15
sep_sim_278_x-127_y83_z574.root; 36; 58; 56; 24
sep_sim_278_x-127_y83_z574.root; 36; 58; 57; 25
sep_sim_278_x-127_y83_z574.root; 36; 58; 58; 16
sep_sim_278_x-127_y83_z574.root; 36; 58; 59; 6
sep_sim_278_x-127_y83_z574.root; 36; 59; 55; 10
sep_sim_278_x-127_y83_z574.root; 36; 59; 56; 11
sep_sim_278_x-127_y83_z574.root; 36; 59; 57; 10
sep_sim_278_x-127_y83_z574.root; 36; 59; 58; 18
sep_sim_278_x-127_y83_z574.root; 36; 59; 59; 10
sep_sim_278_x-127_y83_z574.root; 36; 60; 55; 16
sep_sim_278_x-127_y83_z574.root; 36; 60; 56; 28
sep_sim_278_x-127_y83_z574.root; 36; 60; 57; 21
sep_sim_278_x-127_y83_z574.root; 36; 60; 58; 27
sep_sim_278_x-127_y83_z574.root; 36; 60; 59; 8
sep_sim_278_x-127_y83_z574.root; 37; 55; 55; 5
sep_sim_278_x-127_y83_z574.root; 37; 55; 56; 10
sep_sim_278_x-127_y83_z574.root; 37; 55; 57; 9
sep_sim_278_x-127_y83_z574.root; 37; 55; 58; 10
sep_sim_278_x-127_y83_z574.root; 37; 55; 59; 3
sep_sim_278_x-127_y83_z574.root; 37; 56; 55; 9
sep_sim_278_x-127_y83_z574.root; 37; 56; 56; 15
sep_sim_278_x-127_y83_z574.root; 37; 56; 57; 18
sep_sim_278_x-127_y83_z574.root; 37; 56; 58; 18
sep_sim_278_x-127_y83_z574.root; 37; 56; 59; 6
sep_sim_278_x-127_y83_z574.root; 37; 57; 55; 11
sep_sim_278_x-127_y83_z574.root; 37; 57; 56; 22
sep_sim_278_x-127_y83_z574.root; 37; 57; 57; 19
sep_sim_278_x-127_y83_z574.root; 37; 57; 58; 21
sep_sim_278_x-127_y83_z574.root; 37; 57; 59; 12
sep_sim_278_x-127_y83_z574.root; 37; 58; 55; 13
sep_sim_278_x-127_y83_z574.root; 37; 58; 56; 16
sep_sim_278_x-127_y83_z574.root; 37; 58; 57; 16
sep_sim_278_x-127_y83_z574.root; 37; 58; 58; 14
sep_sim_278_x-127_y83_z574.root; 37; 58; 59; 10
sep_sim_278_x-127_y83_z574.root; 37; 59; 55; 7
sep_sim_278_x-127_y83_z574.root; 37; 59; 56; 14
sep_sim_278_x-127_y83_z574.root; 37; 59; 57; 20
sep_sim_278_x-127_y83_z574.root; 37; 59; 58; 24
sep_sim_278_x-127_y83_z574.root; 37; 59; 59; 10
sep_sim_278_x-127_y83_z574.root; 37; 60; 55; 10
sep_sim_278_x-127_y83_z574.root; 37; 60; 56; 23
sep_sim_278_x-127_y83_z574.root; 37; 60; 57; 19
sep_sim_278_x-127_y83_z574.root; 37; 60; 58; 25
sep_sim_278_x-127_y83_z574.root; 37; 60; 59; 9
sep_sim_278_x-127_y83_z574.root; 38; 55; 55; 7
sep_sim_278_x-127_y83_z574.root; 38; 55; 56; 7
sep_sim_278_x-127_y83_z574.root; 38; 55; 57; 8
sep_sim_278_x-127_y83_z574.root; 38; 55; 58; 11
sep_sim_278_x-127_y83_z574.root; 38; 55; 59; 3
sep_sim_278_x-127_y83_z574.root; 38; 56; 55; 10
sep_sim_278_x-127_y83_z574.root; 38; 56; 56; 16
sep_sim_278_x-127_y83_z574.root; 38; 56; 57; 17
sep_sim_278_x-127_y83_z574.root; 38; 56; 58; 18
sep_sim_278_x-127_y83_z574.root; 38; 56; 59; 10
sep_sim_278_x-127_y83_z574.root; 38; 57; 55; 13
sep_sim_278_x-127_y83_z574.root; 38; 57; 56; 16
sep_sim_278_x-127_y83_z574.root; 38; 57; 57; 17
sep_sim_278_x-127_y83_z574.root; 38; 57; 58; 15
sep_sim_278_x-127_y83_z574.root; 38; 57; 59; 12
sep_sim_278_x-127_y83_z574.root; 38; 58; 55; 8
sep_sim_278_x-127_y83_z574.root; 38; 58; 56; 20
sep_sim_278_x-127_y83_z574.root; 38; 58; 57; 12
sep_sim_278_x-127_y83_z574.root; 38; 58; 58; 15
sep_sim_278_x-127_y83_z574.root; 38; 58; 59; 12
sep_sim_278_x-127_y83_z574.root; 38; 59; 55; 9
sep_sim_278_x-127_y83_z574.root; 38; 59; 56; 22
sep_sim_278_x-127_y83_z574.root; 38; 59; 57; 15
sep_sim_278_x-127_y83_z574.root; 38; 59; 58; 17
sep_sim_278_x-127_y83_z574.root; 38; 59; 59; 12
sep_sim_278_x-127_y83_z574.root; 38; 60; 55; 21
sep_sim_278_x-127_y83_z574.root; 38; 60; 56; 12
sep_sim_278_x-127_y83_z574.root; 38; 60; 57; 17
sep_sim_278_x-127_y83_z574.root; 38; 60; 58; 16
sep_sim_278_x-127_y83_z574.root; 38; 60; 59; 7
sep_sim_278_x-127_y83_z574.root; 39; 55; 55; 5
sep_sim_278_x-127_y83_z574.root; 39; 55; 56; 5
sep_sim_278_x-127_y83_z574.root; 39; 55; 57; 10
sep_sim_278_x-127_y83_z574.root; 39; 55; 58; 6
sep_sim_278_x-127_y83_z574.root; 39; 55; 59; 3
sep_sim_278_x-127_y83_z574.root; 39; 56; 55; 16
sep_sim_278_x-127_y83_z574.root; 39; 56; 56; 25
sep_sim_278_x-127_y83_z574.root; 39; 56; 57; 23
sep_sim_278_x-127_y83_z574.root; 39; 56; 58; 21
sep_sim_278_x-127_y83_z574.root; 39; 56; 59; 4
sep_sim_278_x-127_y83_z574.root; 39; 57; 55; 9
sep_sim_278_x-127_y83_z574.root; 39; 57; 56; 25
sep_sim_278_x-127_y83_z574.root; 39; 57; 57; 14
sep_sim_278_x-127_y83_z574.root; 39; 57; 58; 16
sep_sim_278_x-127_y83_z574.root; 39; 57; 59; 8
sep_sim_278_x-127_y83_z574.root; 39; 58; 55; 17
sep_sim_278_x-127_y83_z574.root; 39; 58; 56; 18
sep_sim_278_x-127_y83_z574.root; 39; 58; 57; 25
sep_sim_278_x-127_y83_z574.root; 39; 58; 58; 20
sep_sim_278_x-127_y83_z574.root; 39; 58; 59; 7
sep_sim_278_x-127_y83_z574.root; 39; 59; 55; 16
sep_sim_278_x-127_y83_z574.root; 39; 59; 56; 20
sep_sim_278_x-127_y83_z574.root; 39; 59; 57; 18
sep_sim_278_x-127_y83_z574.root; 39; 59; 58; 11
sep_sim_278_x-127_y83_z574.root; 39; 59; 59; 6
sep_sim_278_x-127_y83_z574.root; 39; 60; 55; 4
sep_sim_278_x-127_y83_z574.root; 39; 60; 56; 21
sep_sim_278_x-127_y83_z574.root; 39; 60; 57; 25
sep_sim_278_x-127_y83_z574.root; 39; 60; 58; 14
sep_sim_278_x-127_y83_z574.root; 39; 60; 59; 9
sep_sim_278_x-127_y83_z574.root; 40; 55; 55; 4
sep_sim_278_x-127_y83_z574.root; 40; 55; 56; 8
sep_sim_278_x-127_y83_z574.root; 40; 55; 57; 16
sep_sim_278_x-127_y83_z574.root; 40; 55; 58; 10
sep_sim_278_x-127_y83_z574.root; 40; 55; 59; 4
sep_sim_278_x-127_y83_z574.root; 40; 56; 55; 7
sep_sim_278_x-127_y83_z574.root; 40; 56; 56; 28
sep_sim_278_x-127_y83_z574.root; 40; 56; 57; 13
sep_sim_278_x-127_y83_z574.root; 40; 56; 58; 15
sep_sim_278_x-127_y83_z574.root; 40; 56; 59; 7
sep_sim_278_x-127_y83_z574.root; 40; 57; 55; 8
sep_sim_278_x-127_y83_z574.root; 40; 57; 56; 17
sep_sim_278_x-127_y83_z574.root; 40; 57; 57; 17
sep_sim_278_x-127_y83_z574.root; 40; 57; 58; 15
sep_sim_278_x-127_y83_z574.root; 40; 57; 59; 15
sep_sim_278_x-127_y83_z574.root; 40; 58; 55; 11
sep_sim_278_x-127_y83_z574.root; 40; 58; 56; 16
sep_sim_278_x-127_y83_z574.root; 40; 58; 57; 22
sep_sim_278_x-127_y83_z574.root; 40; 58; 58; 25
sep_sim_278_x-127_y83_z574.root; 40; 58; 59; 9
sep_sim_278_x-127_y83_z574.root; 40; 59; 55; 17
sep_sim_278_x-127_y83_z574.root; 40; 59; 56; 17
sep_sim_278_x-127_y83_z574.root; 40; 59; 57; 16
sep_sim_278_x-127_y83_z574.root; 40; 59; 58; 18
sep_sim_278_x-127_y83_z574.root; 40; 59; 59; 10
sep_sim_278_x-127_y83_z574.root; 40; 60; 55; 6
sep_sim_278_x-127_y83_z574.root; 40; 60; 56; 17
sep_sim_278_x-127_y83_z574.root; 40; 60; 57; 26
sep_sim_278_x-127_y83_z574.root; 40; 60; 58; 20
sep_sim_278_x-127_y83_z574.root; 40; 60; 59; 7
sep_sim_278_x-127_y83_z574.root; 41; 55; 55; 1
sep_sim_278_x-127_y83_z574.root; 41; 55; 56; 1
sep_sim_278_x-127_y83_z574.root; 41; 55; 57; 1
sep_sim_278_x-127_y83_z574.root; 41; 55; 58; 1
sep_sim_278_x-127_y83_z574.root; 41; 56; 55; 1
sep_sim_278_x-127_y83_z574.root; 41; 56; 56; 1
sep_sim_278_x-127_y83_z574.root; 41; 56; 57; 2
sep_sim_278_x-127_y83_z574.root; 41; 56; 58; 1
sep_sim_278_x-127_y83_z574.root; 41; 57; 56; 2
sep_sim_278_x-127_y83_z574.root; 41; 57; 57; 1
sep_sim_278_x-127_y83_z574.root; 41; 57; 58; 2
sep_sim_278_x-127_y83_z574.root; 41; 57; 59; 1
sep_sim_278_x-127_y83_z574.root; 41; 58; 57; 1
sep_sim_278_x-127_y83_z574.root; 41; 58; 58; 2
sep_sim_278_x-127_y83_z574.root; 41; 59; 56; 2
sep_sim_278_x-127_y83_z574.root; 41; 59; 57; 1
sep_sim_278_x-127_y83_z574.root; 41; 59; 58; 2
sep_sim_278_x-127_y83_z574.root; 41; 59; 59; 1
sep_sim_278_x-127_y83_z574.root; 41; 60; 56; 1
sep_sim_279_x23_y66_z394.root; 51; 55; 37; 29
sep_sim_279_x23_y66_z394.root; 51; 55; 38; 122
sep_sim_279_x23_y66_z394.root; 51; 55; 39; 102
sep_sim_279_x23_y66_z394.root; 51; 55; 40; 112
sep_sim_279_x23_y66_z394.root; 51; 55; 41; 5
sep_sim_279_x23_y66_z394.root; 51; 56; 37; 31
sep_sim_279_x23_y66_z394.root; 51; 56; 38; 148
sep_sim_279_x23_y66_z394.root; 51; 56; 39; 125
sep_sim_279_x23_y66_z394.root; 51; 56; 40; 104
sep_sim_279_x23_y66_z394.root; 51; 56; 41; 13
sep_sim_279_x23_y66_z394.root; 51; 57; 37; 42
sep_sim_279_x23_y66_z394.root; 51; 57; 38; 151
sep_sim_279_x23_y66_z394.root; 51; 57; 39; 133
sep_sim_279_x23_y66_z394.root; 51; 57; 40; 133
sep_sim_279_x23_y66_z394.root; 51; 57; 41; 2
sep_sim_279_x23_y66_z394.root; 51; 58; 37; 1
sep_sim_279_x23_y66_z394.root; 51; 58; 38; 6
sep_sim_279_x23_y66_z394.root; 51; 58; 39; 5
sep_sim_279_x23_y66_z394.root; 51; 58; 40; 9
sep_sim_279_x23_y66_z394.root; 52; 55; 37; 49
sep_sim_279_x23_y66_z394.root; 52; 55; 38; 239
sep_sim_279_x23_y66_z394.root; 52; 55; 39; 253
sep_sim_279_x23_y66_z394.root; 52; 55; 40; 226
sep_sim_279_x23_y66_z394.root; 52; 55; 41; 17
sep_sim_279_x23_y66_z394.root; 52; 56; 37; 91
sep_sim_279_x23_y66_z394.root; 52; 56; 38; 285
sep_sim_279_x23_y66_z394.root; 52; 56; 39; 264
sep_sim_279_x23_y66_z394.root; 52; 56; 40; 279
sep_sim_279_x23_y66_z394.root; 52; 56; 41; 12
sep_sim_279_x23_y66_z394.root; 52; 57; 37; 75
sep_sim_279_x23_y66_z394.root; 52; 57; 38; 288
sep_sim_279_x23_y66_z394.root; 52; 57; 39; 256
sep_sim_279_x23_y66_z394.root; 52; 57; 40; 300
sep_sim_279_x23_y66_z394.root; 52; 57; 41; 11
sep_sim_279_x23_y66_z394.root; 52; 58; 37; 4
sep_sim_279_x23_y66_z394.root; 52; 58; 38; 12
sep_sim_279_x23_y66_z394.root; 52; 58; 39; 21
sep_sim_279_x23_y66_z394.root; 52; 58; 40; 17
sep_sim_279_x23_y66_z394.root; 53; 55; 37; 1
sep_sim_279_x23_y66_z394.root; 53; 55; 38; 11
sep_sim_279_x23_y66_z394.root; 53; 55; 39; 14
sep_sim_279_x23_y66_z394.root; 53; 55; 40; 12
sep_sim_279_x23_y66_z394.root; 53; 56; 37; 6
sep_sim_279_x23_y66_z394.root; 53; 56; 38; 12
sep_sim_279_x23_y66_z394.root; 53; 56; 39; 17
sep_sim_279_x23_y66_z394.root; 53; 56; 40; 9
sep_sim_279_x23_y66_z394.root; 53; 57; 37; 2
sep_sim_279_x23_y66_z394.root; 53; 57; 38; 16
sep_sim_279_x23_y66_z394.root; 53; 57; 39; 11
sep_sim_279_x23_y66_z394.root; 53; 57; 40; 8
sep_sim_279_x23_y66_z394.root; 53; 57; 41; 2
sep_sim_279_x23_y66_z394.root; 53; 58; 39; 1
sep_sim_279_x27_y-41_z637.root; 52; 45; 62; 1223
sep_sim_279_x27_y-41_z637.root; 52; 45; 63; 1255
sep_sim_279_x27_y-41_z637.root; 52; 45; 64; 1275
sep_sim_279_x27_y-41_z637.root; 52; 45; 65; 413
sep_sim_279_x-66_y147_z352.root; 42; 62; 30; 135
sep_sim_279_x-66_y147_z352.root; 42; 62; 31; 250
sep_sim_279_x-66_y147_z352.root; 42; 62; 32; 241
sep_sim_279_x-66_y147_z352.root; 42; 62; 33; 261
sep_sim_279_x-66_y147_z352.root; 42; 62; 34; 277
sep_sim_279_x-66_y147_z352.root; 42; 62; 35; 255
sep_sim_279_x-66_y147_z352.root; 42; 62; 36; 224
sep_sim_279_x-66_y147_z352.root; 42; 62; 37; 262
sep_sim_279_x-66_y147_z352.root; 42; 62; 38; 225
sep_sim_279_x-66_y147_z352.root; 42; 62; 39; 207
sep_sim_279_x-66_y147_z352.root; 42; 63; 30; 121
sep_sim_279_x-66_y147_z352.root; 42; 63; 31; 251
sep_sim_279_x-66_y147_z352.root; 42; 63; 32; 240
sep_sim_279_x-66_y147_z352.root; 42; 63; 33; 254
sep_sim_279_x-66_y147_z352.root; 42; 63; 34; 255
sep_sim_279_x-66_y147_z352.root; 42; 63; 35; 254
sep_sim_279_x-66_y147_z352.root; 42; 63; 36; 269
sep_sim_279_x-66_y147_z352.root; 42; 63; 37; 242
sep_sim_279_x-66_y147_z352.root; 42; 63; 38; 246
sep_sim_279_x-66_y147_z352.root; 42; 63; 39; 204
sep_sim_279_x-66_y147_z352.root; 42; 64; 30; 127
sep_sim_279_x-66_y147_z352.root; 42; 64; 31; 246
sep_sim_279_x-66_y147_z352.root; 42; 64; 32; 250
sep_sim_279_x-66_y147_z352.root; 42; 64; 33; 259
sep_sim_279_x-66_y147_z352.root; 42; 64; 34; 239
sep_sim_279_x-66_y147_z352.root; 42; 64; 35; 257
sep_sim_279_x-66_y147_z352.root; 42; 64; 36; 235
sep_sim_279_x-66_y147_z352.root; 42; 64; 37; 220
sep_sim_279_x-66_y147_z352.root; 42; 64; 38; 243
sep_sim_279_x-66_y147_z352.root; 42; 64; 39; 234
sep_sim_279_x-66_y147_z352.root; 42; 65; 30; 116
sep_sim_279_x-66_y147_z352.root; 42; 65; 31; 255
sep_sim_279_x-66_y147_z352.root; 42; 65; 32; 236
sep_sim_279_x-66_y147_z352.root; 42; 65; 33; 222
sep_sim_279_x-66_y147_z352.root; 42; 65; 34; 205
sep_sim_279_x-66_y147_z352.root; 42; 65; 35; 257
sep_sim_279_x-66_y147_z352.root; 42; 65; 36; 239
sep_sim_279_x-66_y147_z352.root; 42; 65; 37; 243
sep_sim_279_x-66_y147_z352.root; 42; 65; 38; 247
sep_sim_279_x-66_y147_z352.root; 42; 65; 39; 212
sep_sim_279_x-66_y147_z352.root; 43; 62; 30; 133
sep_sim_279_x-66_y147_z352.root; 43; 62; 31; 285
sep_sim_279_x-66_y147_z352.root; 43; 62; 32; 286
sep_sim_279_x-66_y147_z352.root; 43; 62; 33; 215
sep_sim_279_x-66_y147_z352.root; 43; 62; 34; 296
sep_sim_279_x-66_y147_z352.root; 43; 62; 35; 250
sep_sim_279_x-66_y147_z352.root; 43; 62; 36; 246
sep_sim_279_x-66_y147_z352.root; 43; 62; 37; 248
sep_sim_279_x-66_y147_z352.root; 43; 62; 38; 252
sep_sim_279_x-66_y147_z352.root; 43; 62; 39; 205
sep_sim_279_x-66_y147_z352.root; 43; 63; 30; 133
sep_sim_279_x-66_y147_z352.root; 43; 63; 31; 235
sep_sim_279_x-66_y147_z352.root; 43; 63; 32; 266
sep_sim_279_x-66_y147_z352.root; 43; 63; 33; 269
sep_sim_279_x-66_y147_z352.root; 43; 63; 34; 254
sep_sim_279_x-66_y147_z352.root; 43; 63; 35; 221
sep_sim_279_x-66_y147_z352.root; 43; 63; 36; 264
sep_sim_279_x-66_y147_z352.root; 43; 63; 37; 247
sep_sim_279_x-66_y147_z352.root; 43; 63; 38; 269
sep_sim_279_x-66_y147_z352.root; 43; 63; 39; 201
sep_sim_279_x-66_y147_z352.root; 43; 64; 30; 159
sep_sim_279_x-66_y147_z352.root; 43; 64; 31; 238
sep_sim_279_x-66_y147_z352.root; 43; 64; 32; 221
sep_sim_279_x-66_y147_z352.root; 43; 64; 33; 228
sep_sim_279_x-66_y147_z352.root; 43; 64; 34; 241
sep_sim_279_x-66_y147_z352.root; 43; 64; 35; 239
sep_sim_279_x-66_y147_z352.root; 43; 64; 36; 246
sep_sim_279_x-66_y147_z352.root; 43; 64; 37; 264
sep_sim_279_x-66_y147_z352.root; 43; 64; 38; 246
sep_sim_279_x-66_y147_z352.root; 43; 64; 39; 215
sep_sim_279_x-66_y147_z352.root; 43; 65; 30; 124
sep_sim_279_x-66_y147_z352.root; 43; 65; 31; 243
sep_sim_279_x-66_y147_z352.root; 43; 65; 32; 235
sep_sim_279_x-66_y147_z352.root; 43; 65; 33; 287
sep_sim_279_x-66_y147_z352.root; 43; 65; 34; 248
sep_sim_279_x-66_y147_z352.root; 43; 65; 35; 215
sep_sim_279_x-66_y147_z352.root; 43; 65; 36; 290
sep_sim_279_x-66_y147_z352.root; 43; 65; 37; 227
sep_sim_279_x-66_y147_z352.root; 43; 65; 38; 240
sep_sim_279_x-66_y147_z352.root; 43; 65; 39; 223
sep_sim_279_x-66_y147_z352.root; 44; 62; 30; 97
sep_sim_279_x-66_y147_z352.root; 44; 62; 31; 230
